,TRN,BDN,CMC,NYT,LEG,VNO,HLX,ORI,HP,EQC,MTOR,DKS,SEE,EAT,AGCO,AIV,WSM,BIG,HFC,AN,ENDP,OI,FFIV,AXL,VSH,NCR,MDRX,UIS,CRUS,FLR,MUR,ATI,PBI,PWR,TEX,RRC,FL,NVAX,LPX,CMA,AMKR,RMBS,MFA,ZION,HOG,UNM,IVZ,NWL,GME,JWN,NUAN,ANF,FHN,JBL,URBN,PBCT,HRB,LNC,RDN,TGNA,NYCB,WEN,CNX,STLD,TOL,BBBY,APA,MAT,BPOP,KBH,PTEN,SANM,DVN,MOS,OVV,TPR,CLF,AEO,KSS,SWN,MTG,GT,NOV,CDE,IPG,JBLU,THC,ODP,RIG,SNV,M,ON,GPS,X,MRO,XRX,JNPR,CAR,RAD,SLM
2003-11-21,4.38623202575,9.21094145097,3.98618972724,36.354149214,10.0394182397,18.6065447182,10.525,6.59360315584,7.60534209029,11.9253432517,15.8031535959,9.29870464402,18.9177283269,14.0666560081,14.9258983233,1.45998797298,24.163718569,11.7668804254,1.74803423765,17.48,17.82,10.7412032987,11.72,32.2398320542,15.4691397722,7.81876024795,1.61772850499,161.2,7.8,14.1634207057,15.6679329424,6.16982314033,15.9718964592,7.4188558229,11.3311705296,4.95058497367,13.0572508989,113.0,14.660596146,29.7632060533,18.2128936002,24.99,1.16891662753,45.4447976142,30.9424335993,9.47695619933,7.65274805011,13.2695668338,5.43169021108,11.1778940667,5.0303030303,18.7935198628,11.5605189096,20.7977673665,9.0025,3.28575268966,13.2002552531,26.0329789472,44.056710943,28.5640163346,8.87871231163,5.95307637309,9.22085322265,3.23108207569,18.3328253431,34.6482764645,27.8966715154,11.0867837468,158.165885728,26.1410369153,11.137957094,66.66,18.0765841633,5.6606005008,33.0408967662,13.3261550495,3.45522290335,3.48730271302,33.7692123205,2.42875,45.5151172561,5.53260407915,7.11323239086,44.3,10.3455032405,23.31334499,55.0,131.155455903,14.7201713403,54.6943467832,14.9055519789,5.2,14.0570981775,19.4474251623,6.16126344259,19.8554039394,14.712574919,30.6456815587,119.2,11.2075817903
2003-11-24,4.51497589279,9.38807494041,4.03961956517,36.2272586408,10.1403169154,18.5399425423,10.6,6.67300067605,7.51679756699,12.0737915079,16.420531273,9.47686979619,19.3114570631,14.2711792781,14.9258983233,1.48519830756,24.6677046992,12.0454834438,1.78120762171,17.57,17.5,10.8784084503,12.27,34.012408558,16.1133599151,8.1226104779,1.78783300444,161.8,8.39,14.8414780191,15.6307862767,6.44475628158,16.2520328944,7.77448672786,11.5388701931,4.97561953738,13.1944986388,114.2,14.4703062412,30.0676889797,18.8977381007,24.99,1.19860339902,45.2951851117,31.5045247723,9.75471765109,7.7156160326,13.2869885846,5.53246368438,11.1714920655,5.06493506494,19.1184607496,11.653534579,21.277776375,9.3725,3.28171365746,13.3085650398,26.4156159081,44.3507286177,28.9076729625,9.03213487666,6.14790432711,9.02222306706,3.25316623288,19.5041155293,35.9658991872,28.4231754728,11.2577002486,158.827376335,26.4865131741,11.1854199793,69.84,18.1253789295,5.74968005089,32.4686801183,14.0836572405,3.49396749599,3.6326888543,34.3702600848,2.4725,46.3989059407,5.7638704876,7.19324196783,43.0,10.2732076203,24.17334542,57.28,134.930345196,14.6494768141,55.8042000287,15.146111449,5.49,14.3673796152,19.7021949242,6.17179911879,20.0061090926,15.4558048805,30.9926138028,121.0,11.2399821581
2003-11-25,4.59722891896,9.45892833619,4.180480047,36.3620798748,10.1907662533,18.8554265334,10.645,6.67480516515,7.57371904625,12.0861621959,16.8149670111,9.82751397865,19.4576991652,14.5211521635,15.2862096889,1.50863949586,24.65389686,12.2339501916,1.79677880198,17.56,18.76,10.8196062424,12.425,34.9074719412,16.3411938681,8.20156368726,1.77394692286,160.7,8.41,14.6580036872,15.6201729436,6.53370523904,16.1984773995,7.62630718413,11.7511854046,4.91929176903,13.6935813297,112.0,14.859159525,30.4424371967,19.1458701661,25.16,1.20231424546,45.6243326171,32.0117777822,9.62906366101,8.17283772342,13.2927958348,5.41825374797,11.3187380928,5.01298701299,19.3903500631,11.778441335,21.2856453751,9.67,3.30190881843,13.3762586565,26.6820952202,44.4702228088,29.2041635902,9.34887823671,6.05590223771,9.15464317079,3.36528580018,19.7981235922,35.8011963469,28.7768575205,11.3089751991,163.945224718,26.6093491773,11.3238533949,70.56,18.4294078575,5.74968005089,32.4317629152,14.1130748013,3.66583453518,3.59732465777,33.6794005856,2.5,46.7415995123,6.03961120537,7.2999214038,43.8,10.2587484963,23.88001194,57.6,137.739565135,15.0186593398,55.8042000287,15.0760751476,6.07,14.772094534,20.3476116545,6.24976312268,21.5508369133,15.734516116,31.1949909451,121.8,11.051470927
2003-11-26,4.63835543204,9.51206838302,4.16105101503,36.3977678485,10.2513054588,18.946566353,10.61,6.68743658882,7.59269287267,11.9377139397,17.0036101902,9.63797658273,19.7726821542,14.5938715484,15.2591863365,1.51748522729,24.7436478147,12.1520081273,1.80084084901,17.58,18.96,10.9372106581,12.49,34.6793185298,16.3883319273,8.29965706859,1.82254820841,161.4,8.4,14.5303693694,15.7369196073,6.67117180966,16.3179473498,7.69545763787,11.6173345104,4.94432633274,13.6249574597,112.0,15.0163555333,30.6005341008,19.2351977096,25.25,1.20849898952,46.1853795012,32.162582731,9.78778449058,8.18426826569,13.3044103353,5.4283310953,11.0522259618,5.0303030303,19.4566645298,11.9378967683,21.6004053806,9.6,3.28171365746,14.4620642681,26.7709216575,45.711124024,29.2614364941,9.56169018175,6.07213790055,9.15905717424,3.45192364763,19.6036989054,36.425333426,28.9054691743,11.4741944841,164.885237686,26.3444840455,11.351540078,73.32,18.5157370593,5.77397447364,33.050126067,14.3704784585,3.80193733499,3.55803110608,33.2303419112,2.54625,47.6975342119,6.08408551469,7.28849146423,48.8,10.1647641901,23.789345228,58.32,137.563988889,15.2543077604,55.7263155904,14.9542728842,6.56,14.5764823232,20.89112048,6.25187025792,22.5115822652,15.7682992961,31.8310333926,122.2,10.9719427513
2003-11-28,4.6401435413,9.5829217788,4.16752735902,36.5171047923,10.2613953264,19.1779212798,10.52,6.68743658882,7.6211536123,11.9995673798,17.0379089501,9.96587627768,19.7876813441,14.7983948183,15.4933887242,1.50598577643,24.8817262065,12.0127066181,1.79813281766,17.58,18.84,11.0548150738,12.91,34.775844973,16.5061770754,8.34990002,1.89197861635,163.2,8.6,14.6221065354,15.9014262699,6.63074046536,16.3756224982,7.55715673038,11.9034984912,4.94432633274,13.7871593342,115.0,14.9667146886,30.6883657142,19.3741516663,30.0,1.19984034783,46.2377438771,32.3339519911,9.87375827327,8.13854609661,13.2811813343,5.42497197952,11.077913878,5.19480519481,19.4632959765,11.8528538705,21.6476193815,9.76,3.27060631893,14.7003457988,26.7914200661,45.3618333116,29.177209376,9.61365588926,6.09107950719,9.37975734712,3.40096020795,19.6368933641,36.616041978,28.8572398041,11.5311666514,164.676345915,26.440449673,11.3634057993,73.14,18.52699739,5.88734844647,33.8992217381,14.6499452862,3.83472122108,3.62483014396,33.382331001,2.55125,47.7516437232,6.00403175792,7.33040124264,51.8,10.3021258684,24.25334546,58.44,139.144175105,15.2228879709,55.8042000287,14.948182771,6.575,14.5022845881,21.103428615,6.23922744648,22.9448595808,15.9372151964,32.0334105349,123.0,10.9365968955
2003-12-01,4.82253068628,9.646689835,4.21771902496,36.5966627548,10.316889598,19.1919427906,10.59,6.75239819627,7.69704891799,12.148015636,17.3465977886,10.045481984,20.2001590678,15.3210653969,15.9077467947,1.51173550186,25.1854986685,11.6849383611,1.82792116253,17.61,18.75,11.3684268489,13.045,35.1005248277,16.6633039395,8.40014297141,1.99612422826,167.0,8.85,14.6659808321,16.0340929333,7.61726526631,16.4621352208,7.89303036284,12.2173557604,5.12582691964,14.0616548141,119.4,15.6865069373,31.3968740621,20.8430934934,30.0,1.22457932408,46.4696432558,32.7315286745,10.0324791028,8.22999043477,13.4495915917,5.37122612709,11.077913878,5.0303030303,19.1648808763,12.0973522015,21.8443443849,10.0875,3.28676244771,14.5812050335,27.4610347477,46.152333345,29.7398638556,9.68789261428,6.19450266236,8.7794528769,3.60991031064,20.3908817836,37.4568933208,29.2551321078,11.6337165524,165.616358884,26.9586640611,11.6007202261,73.44,18.9811640602,6.25176478772,33.659259918,14.679362847,3.94400084137,3.49712610095,33.5343200908,2.63,49.7356591376,6.0574009291,7.44089065846,56.0,10.3888806125,24.14001207,60.16,137.388412643,15.5842155492,56.4467466445,15.0273542422,6.75,14.5292655827,21.9696458056,6.33194139705,22.9636977249,16.0047815566,32.1635101265,126.6,10.824668352
2003-12-02,4.72776089526,9.57583643922,4.24524348693,36.2784309047,10.2563503926,19.1288459923,10.545,6.84262265105,7.69388661358,12.2098690761,17.3380230987,9.98103926935,20.0014198009,15.1619917425,15.5474354291,1.506428063,24.5641459053,11.430917962,1.80354888036,17.29,18.2,11.1430183856,12.87,34.8811465475,16.569027821,8.38100279944,2.00653878945,166.1,8.74,14.6380608251,15.9651062683,7.52023003998,16.6598785868,7.69545763787,12.2173557604,5.19467196984,13.9867924105,118.0,15.802335575,31.619380816,21.2401047981,30.33,1.2270532217,46.4322401302,32.0186325526,9.72826417949,7.87564362438,13.5657365968,5.12265155961,11.0008501293,4.95238095238,18.428790296,12.0096517132,21.6240123811,9.89,3.33018204379,14.6028669908,27.7616780741,46.0420310147,29.9622319106,9.71511274678,6.1890593384,8.81917890802,3.35509311224,20.0352268687,36.8500933827,29.5646038996,11.5083777845,165.372651818,26.8243121827,11.6996012372,72.18,19.1613293508,6.04121312389,34.0838077535,14.3410608977,3.93605323262,3.4126449648,32.2424128273,2.64375,49.6905678782,6.03961120537,7.47899045702,55.8,10.4828649187,23.10001155,62.2,139.144175105,15.7098947069,56.4856888637,14.9299124315,7.05,14.3538891179,22.0715537104,6.36144129042,22.605772986,15.5233712406,32.0044995146,126.2,10.8393957919
2003-12-03,4.70451547482,9.43058697788,4.25819617491,36.4932374035,10.342114267,19.1709105245,10.34,6.7361577944,7.65910126515,12.2593518282,17.4066206183,9.96208552976,20.2676554226,14.821119626,15.8897312264,1.50731263615,24.3708361568,11.4718889941,1.81438100577,17.4,18.13,11.0744158097,12.5,34.0036334268,16.2704867792,8.30204959008,1.94057990191,164.8,8.5,14.7617065705,15.9173462695,7.16443421013,16.5857248246,7.50776354914,12.2912045297,5.07575779222,13.7871593342,114.0,15.6037721961,31.4202958257,20.2972029496,29.7,1.2072620407,46.2826276278,31.8746823741,9.86053153747,7.73847711714,13.6121945989,5.13944713849,11.077913878,4.67532467532,18.0905865158,11.8794297761,21.395811377,9.5525,3.29181123795,14.3672932047,27.9666621603,46.2810193969,29.9218005894,9.56169018175,6.15095607071,8.96925502557,3.35679189356,19.6558616263,36.711396254,29.6731199824,11.1437559141,164.188931784,26.4135792973,11.4306448869,71.94,18.9436296246,6.40562946514,34.6006485968,14.1204291915,3.89134793341,3.33405786141,31.2890267184,2.54375,50.0062066941,6.68893612142,7.41422079947,54.3,10.4105692986,21.83334425,60.88,137.563988889,15.5763606019,56.2715066584,15.1065257134,7.0,14.2864366315,21.8677379008,6.28137015129,23.0013740132,15.1770936449,31.9900440044,125.8,11.1192171507
2003-12-04,4.74564198791,9.37036159147,4.31000692685,36.6762207173,10.3723838697,18.9150179539,10.85,6.88480282647,7.99746783631,12.2469811402,17.2179774392,9.50150965766,20.4251469171,14.8665692416,15.610489918,1.51173550186,23.5285579666,11.0867612922,1.82792116253,17.4,17.65,11.1724194895,12.605,34.179136051,16.2547740928,8.37382523495,1.92669382032,164.7,7.9,15.2523009796,16.0261329335,7.19677928558,16.5568872504,7.40897718665,12.0650426739,5.28855158375,13.2319298406,113.8,15.5375844031,31.4905611164,20.0986972972,29.88,1.21839458001,46.2302632519,31.703313114,9.87375827327,7.72704657487,13.4844350932,4.99164604432,10.9847951817,4.62337662338,16.3597789349,11.7731261539,21.8443443849,8.9225,3.31806494721,14.4999726934,28.2331414724,46.2994031186,29.6590015501,9.47508066924,6.09107950719,9.15022916733,3.41455045853,19.4424686774,36.4946819904,30.6658411846,11.4115251001,163.00521175,25.9951691616,12.0437071559,71.94,19.8369491908,6.38133504239,35.4312856664,13.6460710234,3.92611872169,3.18670704255,32.4427620821,2.5675,50.403009777,6.39540567992,7.78759882535,50.5,10.3527328025,20.92001046,60.4,140.460996951,16.3932751266,55.8431422478,14.7350288101,6.8,14.2459651396,22.190446266,6.3551198847,23.5288420496,15.3206721602,31.5563786994,124.8,11.0985054636
2003-12-05,4.65981274321,9.45892833619,4.32295961483,36.5011931998,10.316889598,18.8834695548,11.11,6.91199399087,8.15558305649,12.2593518282,17.0979317798,9.38968259407,19.9339234461,14.5893265868,15.5564432132,1.50421663015,23.5147501275,11.0539844665,1.81641202929,17.32,17.63,11.1626191215,12.475,33.7842551467,15.8541005893,8.30204959008,1.96140902429,163.6,7.39,15.0688266477,16.1189995978,7.07548525267,16.2437935875,7.51764218539,11.9081140393,5.29481022468,13.362939047,114.2,14.9170738439,31.3031870078,19.1557954487,29.3,1.20973593833,45.7814257446,31.4291222979,9.92005184857,7.75562293054,13.3682900881,4.93790019189,10.8210347156,4.51082251082,16.7775600751,11.6429042168,21.8758203855,9.005,3.31907470526,14.2616911627,27.6728516368,45.5824379721,29.5276030413,9.36620013922,6.09652283115,9.71080760643,3.36358701885,19.5135996603,36.4600077082,30.4447899048,11.3126988512,163.109657635,26.0373940377,12.3957235556,68.7,19.9232783926,6.32464805598,35.1359480416,13.4953060242,3.93704668372,3.15330752361,32.7121972868,2.5575,50.3038090063,6.40430054178,7.9209481203,54.1,10.4900944807,17.24000862,60.12,139.231963228,17.0845104937,54.791702331,14.3452615674,6.2,14.1312959126,22.190446266,6.36776269614,22.85066886,15.1179730798,31.0215248231,126.0,11.2138991487
2003-12-08,4.85829287157,9.61834847669,4.45248649468,36.3022982935,10.2714851939,18.9921362629,11.42,6.9845037626,8.26942601501,12.2593518282,17.4666434481,9.21530818982,20.1664108904,14.5211521635,15.3312486096,1.50377434357,23.6459245997,11.0130134343,1.83333722524,17.41,17.71,10.9470110261,11.945,34.0387339517,15.8305315597,8.49823635273,2.07596919739,165.5,7.35,15.1446095239,16.1004262649,7.55257511542,16.2643918548,7.49788491289,12.2450490489,5.51386265715,13.3130307779,110.6,14.9418942662,31.7950440427,19.1160943183,29.52,1.21220983595,46.3125501283,31.7787155885,9.80762459428,7.46414410265,13.3392538369,4.92782284456,10.9045204434,4.62337662338,16.3597789349,11.8369083272,21.2620383747,9.1525,3.34431865647,14.2779376307,27.9529965546,46.023647293,29.4568503349,9.48992801424,5.97676970411,10.4082201527,3.51817611922,19.7269926092,36.1826134508,31.2727274256,11.1906193672,163.631887062,26.9625026862,12.6290827418,70.2,20.2648417562,6.57569042439,35.6527888849,13.2379023671,4.57384883468,3.14544881327,31.9246174577,2.64875,51.4491269955,6.53772346974,8.10382715338,54.6,10.2659780583,18.5333426,59.24,140.285420705,17.4379831246,55.4342489469,14.1595131158,5.98,14.124550664,23.7020801869,6.36776269614,22.6999637068,15.3544553403,31.2817240061,128.0,11.1399288377
2003-12-09,5.00670594052,9.68920187246,4.41686660272,36.0397570172,10.5994058902,19.023684662,11.585,7.01169492701,8.2599391018,12.3459466444,17.5352409677,9.17740071063,20.1439121055,14.2757242396,15.1601007109,1.50598577643,23.5423658058,10.8655177187,1.80557990388,17.32,17.4,10.8784084503,11.36,34.1615857886,15.5555595475,8.50541391722,2.00653878945,164.8,6.93,14.9092837505,16.1534929303,7.27764197418,16.0172126473,7.26079764292,11.8573430104,5.51386265715,13.7247739978,113.0,14.9336207921,31.6662243431,17.6670030563,28.4,1.22086847764,46.1255345002,31.6279106396,9.82746469798,7.12122783453,12.1952255365,4.80353556082,10.9013094539,4.54545454545,16.1608355348,11.528627823,20.6325183636,9.1225,3.27060631893,14.007163164,27.9393309488,45.2699147031,29.4063144684,9.30433620171,6.00398632389,10.1786919729,3.47400780483,18.70744852,35.1250478444,30.9873703189,11.1034197357,162.726689389,26.2638729185,12.4036340365,66.0,20.2498279819,6.59998484714,35.5881837795,13.2379023671,4.46158886111,3.08061445297,31.3995642383,2.6425,50.7547216004,6.58219777905,7.98571777785,52.5,10.1358459421,18.44000922,58.8,140.98772569,17.2887391249,54.8890578789,14.2691351528,5.77,14.0166266857,24.152173433,6.38461977806,22.2101719587,14.7801412791,30.5300374773,120.4,11.0334115899
2003-12-10,4.98346052008,9.53332440175,4.39581848475,35.2919121696,10.6195856254,18.848415778,11.685,6.99719297266,8.20617992694,12.3212052683,17.6638613171,9.0162939241,19.7839315466,14.2484544703,15.0159761647,1.50598577643,23.2385933438,10.8573235123,1.79813281766,17.35,17.0,10.5549963072,11.195,34.1528106574,15.767680814,8.45517096581,2.03083943223,159.0,6.76,14.8295123018,16.2118662622,7.27764197418,15.9059820039,7.03358900919,11.5204080008,5.44501760694,13.3192693115,109.0,14.3379306552,31.4729947937,17.5876007954,28.0,1.21592068239,45.6841776181,31.7581512773,9.7018107079,7.25839434178,12.2823342904,4.85728141324,10.8146127366,4.58874458874,16.4260934016,11.3665147992,19.9479153515,8.805,3.25243067406,13.7688816333,27.2082210414,44.6908274693,29.2191046114,9.12616806167,6.02575961971,10.1831059764,3.44852608499,17.9582021661,34.6742821761,30.8266057518,11.2138726022,160.498510501,24.9971266362,12.6963218294,64.5,20.0921833526,6.60808298806,35.0898015378,12.9988846854,4.60762617186,3.07079106504,31.7588111779,2.66625,50.2046082355,6.5466183316,7.99333773756,47.6,9.99125470182,18.12667573,58.0,139.934268213,17.6343568085,54.2659823726,14.311765945,5.86,13.9424289506,23.9738345996,6.4183339419,21.7203802107,14.5352132237,30.1252831926,117.8,11.0304527774
2003-12-11,5.36432779341,9.70337255162,4.42496203271,35.6101440196,10.7406640363,19.034200795,11.91,7.08420469874,8.17455688291,12.3459466444,18.2212161645,9.37072885448,20.0126691934,14.2939040858,15.0429995171,1.52279266615,23.8875617854,11.1113439114,1.81641202929,17.5,17.18,10.8588077143,11.95,34.223011707,17.1346845318,8.50541391722,2.01348183025,144.4,7.39,15.0458260955,16.3179995928,8.66039394927,16.0913664095,7.40897718665,11.8619585585,5.42624168416,13.8121134687,110.4,14.453759293,31.7013569885,18.6099049048,29.72,1.21220983595,46.2901082529,32.2654042871,9.75471765109,7.48128991605,12.6249620554,5.13944713849,10.9430523178,4.71861471861,16.6847198217,11.8279357445,20.884326368,9.02,3.31503567306,14.0515990449,27.5361955793,45.0401181817,29.4217356478,9.15586275168,6.17272936654,10.0859979003,3.56744077757,18.9018732068,35.3244249669,30.697994098,11.2487524548,160.253367675,25.5153410244,12.4154997578,70.02,20.0809230219,6.89151792015,34.7104023123,13.1864216356,4.85201514087,3.08454380814,31.5722791131,2.68625,50.6374843259,5.79944993506,7.90951818073,49.2,10.2515189343,18.27334247,58.96,140.724361321,17.5008227034,54.6943467832,14.3833247747,6.38,14.2054936477,25.5109454967,6.50472648676,22.6622874184,15.1179730798,30.6167705384,119.8,10.7907889698
2003-12-12,5.60751065338,9.76714060782,4.4330574627,35.6419672046,10.6797240985,19.2935987432,12.26,6.9856062615,8.42437893078,12.4449121485,18.4012846537,9.14707472729,20.1739104854,14.3848033169,15.7636222485,1.53871498273,23.8530421874,10.9802366086,1.83130620172,17.53,17.15,11.5742345764,12.075,34.0562842141,17.103259159,8.48388122376,2.02736791184,146.2,7.77,15.1499771814,16.8009062475,8.73317036901,16.0501698749,7.45837036789,12.3604377508,5.53263857993,13.5875262579,109.8,14.2717428623,31.6954469667,18.4113992525,30.66,1.22334237526,46.2751470027,32.8353188553,9.80101122638,7.43556774697,12.6017330544,5.08570128607,10.8563556005,4.68398268398,16.3067273616,11.8225703847,20.9472783691,9.0975,3.355425995,14.0597543548,27.5020315649,45.1779960945,29.4926554636,9.20535390169,6.1890593384,10.1522079522,3.63199446783,19.1579447455,34.9603450041,31.0677526025,11.2080592935,160.638592116,25.6266611522,12.6330379823,69.12,20.3248968531,7.28832682507,34.9602505827,13.3482182201,4.7248534009,3.07864977538,31.0955860586,2.7575,50.6825755854,6.11077010028,8.16097685122,50.1,10.3527328025,18.27334247,59.0,141.075513813,18.1292184917,54.7722312215,13.8642916158,6.25,14.1110601667,25.8336538619,6.50894075724,22.5680966977,14.7801412791,30.4433044163,120.0,10.7996654071
2003-12-15,5.48949544193,9.65023250479,4.37638945277,35.7692599447,10.7203507237,19.4057708289,12.145,6.94839930405,8.37378206032,12.4325414605,18.8385938416,8.80401204066,20.1064141306,14.4666126249,15.5924743498,1.52588867216,23.5768854038,10.9802366086,1.79068573144,17.55,17.36,11.4370294248,12.185,33.1699959622,16.9697013245,8.53173165367,2.03083943223,146.3,7.27,15.0698609615,16.4294395901,8.61187633611,15.9842554196,7.3793412779,11.9404228758,5.54515586178,13.4003702488,109.6,14.0731794833,31.1990051346,17.1806642082,29.78,1.20973593833,45.9534801224,31.956414461,9.71503744369,7.46414410265,12.3810575447,4.84048583436,10.4999357627,4.75324675325,15.5772682279,11.5623504329,21.0495753709,8.87,3.32513325355,13.9863565653,26.8119184747,44.644868165,29.4994060491,9.17071009668,6.06930621136,10.4170481596,3.59462127874,18.849710486,34.3275393544,30.5774206727,11.2603790723,157.907000622,25.2965393938,12.399678796,68.7,20.4789302673,7.18305099315,34.8306996277,13.0319794414,4.79340152635,2.9725571858,29.914216315,2.75,50.0693344573,6.06629579097,7.98571777785,51.2,10.0418616359,18.02000901,58.92,140.548785074,17.6107919664,54.4217512492,13.1956547816,6.02,14.2459651396,26.5385168699,6.42465534763,22.4362296886,14.4592010685,30.587859518,118.4,10.8499652186
