,CADF p-value,Num zero-crossings,Pearson r,Spread mean,Spread SD,Hurst Exponent,Half-life of mean reversion,Hedge ratio,Current spread price,Deviation from the mean (SD),TTC
0,0.0038728633550968337,31.0,0.9330924596984665,0.24037851137237548,0.034828862185422145,0.3307364489121062,4.898213043629867,0.7061117872924788,0.14316268506327334,-2.791243245086326,1000.0
1,0.00044423732450258105,22.0,0.867904525477586,0.5706530467433644,0.045346895896157334,0.39483813201525314,9.681225735573378,0.48669550515704313,0.4376806846434431,-2.9323365904564427,79.0
2,0.009763751207032562,34.0,0.8468459069682067,-0.001957250757966774,0.04855186217328868,0.45276120027593214,7.5245742606152755,1.080502602234131,-0.10182232637155142,-2.0568742607060386,81.0
3,0.00020624039859495175,19.0,0.8900080688305209,0.37728042571844833,0.04162349078547987,0.3734410416943849,8.123112383916906,0.6190264743073832,0.28388748530144725,-2.2437555970096748,52.0
4,0.0015835112766427416,27.0,0.8680942130028669,0.3932492865022218,0.04531662619707262,0.38074676009383357,9.155596678453449,0.5916141652325237,0.29001513098282306,-2.278063575837592,33.0
5,0.000117482404847808,26.0,0.9036110685365141,0.39889672817288785,0.039104699302139154,0.3369978341310191,6.817090586500421,0.6203577636725846,0.3094092701330855,-2.2884067551161835,66.0
6,0.0002583430163532642,24.0,0.882718145527024,0.4743011626757892,0.04289773119330701,0.3733109019444859,8.710674381637132,0.5280908216896725,0.3769644474482877,-2.269041101238663,68.0
7,0.0019330698109219365,20.0,0.8438115633374049,0.6235687894902076,0.048990171887633,0.42753893629600886,11.42495414019086,0.41997538745363816,0.4960465857752169,-2.6030160499841433,81.0
8,0.004529557352099728,31.0,0.9681596681828801,0.394524964119936,0.029448647180899862,0.31766300997834707,5.025518520585334,0.6454229884993665,0.4711135974557791,2.600752179391039,1000.0
9,0.005146276875722219,48.0,0.7528307969152808,0.6646596785962293,0.028207234369785422,0.33426086217389606,5.261006772763019,0.37491740924089234,0.6036768742263192,-2.1619561694865306,94.0
10,0.002692163298400961,35.0,0.9548929807671961,-0.8599070074030932,0.059641798927406356,0.31109646198961505,6.515025461712704,1.8854361839789027,-0.7170020136671431,2.396054383099484,1000.0
11,0.005202112256610603,31.0,0.9296981702042835,0.2262680006371073,0.03161321561573194,0.4009646932537749,6.523166994873151,0.8959504209055611,0.30893687150239524,2.6150098702439104,116.0
12,0.004802624822470255,35.0,0.893703227073914,-0.0635657086564898,0.03910205852119655,0.3721266731253678,7.407519360765869,1.1391293007807157,0.023593153541145107,2.2290095584197336,1000.0
13,0.0005331076595384002,43.0,0.9154378875349685,-0.16376828232882729,0.03507563728024275,0.34000132344177525,6.1189246691315,1.2613747854182682,-0.08540468798479761,2.2341317341700866,1000.0
14,0.004410517653864269,38.0,0.8815961891266069,0.49932231840190205,0.02402792116235046,0.2684310952156442,5.088433173052081,0.5149395250050662,0.4508634907699153,-2.016771542763229,19.0
15,0.009606458286934447,40.0,0.8846972871242781,0.6779729441841764,0.023730708856970067,0.26888891950094945,5.365125091359413,0.3291814848403903,0.613163533983472,-2.7310355788916483,59.0
16,0.007968126320761638,30.0,0.8871971537717277,-0.4736263138060477,0.06386816736478271,0.3297327858345161,9.398187487930274,1.466235768282116,-0.3431917308462089,2.0422471528713566,157.0
17,4.611791995416445e-05,47.0,0.9471015836082429,0.6058341207485809,0.044425408481152576,0.27288697655374766,3.327826724786571,0.44548269251332806,0.6995979937056678,2.1105911270768862,1000.0
